WAR	BB/9	K/9	hr/9	fip	whip	bipa	피안타율
1.6	4.46	5.77	0.0	1.49	3.08	0.319	0.269
2.88	2.87	5.74	0.61	1.32	3.43	0.304	0.265
1.8	2.88	10.44	1.08	1.45	4.0	0.316	0.236
0.69	2.98	6.02	0.71	1.16	3.44	0.325	0.287
1.7	1.78	9.05	0.81	1.17	3.04	0.338	0.263
1.68	2.57	9.77	1.29	1.25	4.47	0.388	0.313
0.85	1.29	4.29	0.69	1.57	4.16	0.315	0.295
0.71	2.52	7.55	1.01	1.31	4.23	0.293	0.252
0.63	3.54	9.11	1.18	1.54	4.65	0.36	0.292
