195.81	224.75	안타
214.27	104.75	아웃
207.88	232.25	아웃
225.63	273.5	아웃
184.45	261.5	아웃
241.96	234.5	안타
153.92000000000002	144.5	아웃
367.63	204.5	아웃
66.59	149	안타
129.78	177.5	안타
246.22	129.5	안타
220.66	302	아웃
249.77	278.75	아웃
194.39	241.25	아웃
324.32	164	안타
244.8	314.75	아웃
183.03	235.25	안타
231.31	314.75	아웃
217.82	128	아웃
314.38	141.5	아웃
231.31	173	안타
237.7	314.75	아웃
195.81	138.5	안타
193.68	225.5	아웃
235.57	292.25	아웃
191.55	233	아웃
239.83	314.75	아웃
244.09	233.75	아웃
156.76	168.5	안타
246.22	314.75	아웃
251.9	314.75	아웃
225.63	314.75	아웃
232.02	314.75	아웃
238.41	314.75	아웃
227.05	314.75	아웃
210.72	218	아웃
219.95	245	아웃
226.34	314.75	아웃
232.73	314.75	아웃
237.7	314.75	안타
243.38	314.75	아웃
165.28	248	아웃
259	219.5	아웃
227.05	314.75	아웃
268.94	257.75	아웃
156.76	176.75	안타
150.37	224.75	안타
298.05	188	안타
237.7	314.75	아웃
299.47	118.25	아웃
234.86	139.25	아웃
278.88	128	아웃
153.92000000000002	85.25	안타
236.99	212	아웃
203.62	225.5	아웃
229.18	84.5	아웃
249.77	92.75	아웃
227.05	267.5	아웃
233.44	206.75	안타
225.63	314.75	아웃
231.31	314.75	아웃
295.21000000000004	125.75	아웃
272.49	214.25	안타
248.35	208.25	아웃
104.93	122	아웃
338.52	171.5	안타
239.12	288.5	아웃
114.87	110	아웃
184.45	217.25	아웃
153.92000000000002	145.25	아웃
251.19	214.25	아웃
171.67000000000002	132.5	아웃
242.67	314.75	아웃
265.39	221	아웃
244.09	314.75	아웃
205.04	231.5	아웃
152.5	158.75	안타
245.51	121.25	아웃
243.38	283.25	아웃
241.96	218	아웃
202.2	227	아웃
312.25	129.5	아웃
185.16	209.75	아웃
227.05	314.75	아웃
55.94	68.75	홈런
222.79	199.25	안타
97.83	136.25	아웃
222.08	314.75	아웃
233.44	314.75	아웃
239.12	314.75	아웃
238.41	284.75	아웃
179.48	137	안타
227.76	268.25	아웃
323.61	146	아웃
228.47	314.75	아웃
221.37	272	아웃
219.95	125	아웃
237.7	295.25	아웃
302.31	167.75	안타
104.93	149	아웃
277.46000000000004	162.5	안타
205.75	98.75	아웃
232.73	290.75	아웃
229.89	314.75	아웃
255.45	250.25	아웃
134.75	114.5	아웃
230.6	314.75	아웃
264.68	247.25	안타
293.08000000000004	290	아웃
238.41	314.75	아웃
180.19	249.5	안타
241.25	314.75	안타
271.07	133.25	아웃
300.89	152	아웃
192.26	210.5	아웃
215.69	167.75	안타
231.31	314.75	아웃
226.34	287	아웃
186.58	204.5	안타
285.27	142.25	아웃
240.54	221.75	아웃
294.5	135.5	아웃
205.75	242.75	안타
288.82	172.25	아웃
195.1	267.5	아웃
208.59	280.25	안타
290.95	168.5	아웃
185.16	206	안타
242.67	314.75	아웃
225.63	314.75	아웃
234.86	314.75	아웃
240.54	314.75	아웃
218.53	152	안타
237.7	292.25	안타
266.81	212	아웃
300.89	206.75	아웃
183.03	218.75	아웃
183.74	261.5	안타
220.66	172.25	안타
197.23	216.5	아웃
254.74	215.75	아웃
228.47	153.5	안타
222.79	130.25	아웃
262.55	260.75	아웃
243.38	314.75	아웃
227.05	314.75	안타
232.73	314.75	안타
237.7	314.75	아웃
148.95	159.5	아웃
124.1	195.5	안타
200.78	224.75	아웃
265.39	217.25	아웃
195.1	225.5	안타
192.26	227.75	아웃
221.37	299	아웃
136.17000000000002	101.75	안타
156.76	179.75	안타
331.42	139.25	아웃
238.41	314.75	아웃
166.7	98.75	안타
259.71000000000004	223.25	아웃
191.55	230.75	안타
227.76	301.25	아웃
170.95999999999998	191.75	안타
165.28	158.75	아웃
187.29	236	아웃
245.51	314.75	아웃
225.63	314.75	아웃
342.07	151.25	아웃
53.1	112.25	홈런
169.54000000000002	177.5	안타
225.63	314.75	아웃
232.73	298.25	안타
236.99	90.5	아웃
202.2	228.5	아웃
227.05	314.75	아웃
323.61	161.75	안타
314.38	157.25	아웃
189.42	239.75	안타
190.84	254	안타
177.35	180.5	안타
263.26	214.25	아웃
337.1	176.75	아웃
179.48	258.5	아웃
114.87	146.75	아웃
185.87	166.25	아웃
185.87	263.75	안타
70.14	133.25	안타
227.05	314.75	아웃
276.75	161	아웃
255.45	262.25	안타
288.11	158	아웃
94.28	114.5	안타
134.04000000000002	119	아웃
239.12	314.75	아웃
202.91	224	아웃
145.4	161	안타
311.54	167	안타
231.31	203.75	아웃
244.09	314.75	안타
219.24	297.5	아웃
177.35	218	아웃
133.32999999999998	144.5	아웃
134.04000000000002	153.5	안타
320.06	155	아웃
244.09	206	아웃
307.28	130.25	안타
239.12	203.75	아웃
320.77	162.5	안타
202.91	203.75	아웃
320.77	154.25	안타
205.04	228.5	아웃
267.52	262.25	아웃
286.69	124.25	안타
192.97	221.75	아웃
234.15	291.5	아웃
147.53	120.5	아웃
182.32	213.5	아웃
238.41	314.75	아웃
265.39	214.25	안타
229.89	165.5	아웃
168.82999999999998	125.75	아웃
246.22	150.5	안타
324.32	146	아웃
225.63	314.75	아웃
230.6	314.75	아웃
136.17000000000002	152	아웃
158.89	184.25	안타
250.48	213.5	아웃
238.41	314.75	아웃
279.59000000000003	224	안타
232.73	314.75	아웃
195.81	230	아웃
211.43	149	안타
243.38	314.75	아웃
237.7	285.5	아웃
289.53	170	아웃
310.12	172.25	아웃
178.77	257.75	아웃
192.97	233	안타
330	179	안타
